b;area;t;x;SHIP;loading_condition_id
0.0;0.0;0.0;0.0;68;
26.86;19.5;6.6;8.61;68;
28.17;54.7;6.6;17.22;68;
28.4;96.0;6.6;25.83;68;
28.4;129.4;6.6;34.44;68;
28.4;155.2;6.6;43.05;68;
28.4;173.4;6.6;51.66;68;
28.4;182.4;6.6;60.269999999999996;68;
28.4;184.7;6.6;68.88;68;
28.4;185.1;6.6;77.49;68;
28.4;179.6;6.6;86.1;68;
28.4;174.3;6.6;94.71;68;
28.4;157.9;6.6;103.32;68;
28.05;136.5;6.6;111.92999999999999;68;
26.72;115.6;6.6;120.53999999999999;68;
24.34;92.4;6.6;129.14999999999998;68;
20.82;73.2;6.6;137.76;68;
15.96;52.5;6.6;146.37;68;
10.71;34.9;6.6;154.98;68;
5.44;23.0;6.6;163.58999999999997;68;
3.07;20.0;6.6;172.2;68;
0.85;0.3;0.0;0.0;69;
23.23;19.1;6.6;8.61;69;
26.47;54.2;6.6;17.22;69;
27.94;91.4;6.6;25.83;69;
28.4;126.5;6.6;34.44;69;
28.4;151.9;6.6;43.05;69;
28.4;170.9;6.6;51.66;69;
28.4;183.7;6.6;60.269999999999996;69;
28.4;184.7;6.6;68.88;69;
28.4;185.1;6.6;77.49;69;
28.4;179.6;6.6;86.1;69;
28.4;174.3;6.6;94.71;69;
28.4;157.9;6.6;103.32;69;
28.05;136.5;6.6;111.92999999999999;69;
26.72;115.6;6.6;120.53999999999999;69;
24.34;92.4;6.6;129.14999999999998;69;
20.82;73.2;6.6;137.76;69;
15.96;52.5;6.6;146.37;69;
10.71;34.9;6.6;154.98;69;
5.44;23.0;6.6;163.58999999999997;69;
3.07;20.0;6.6;172.2;69;
22.67;57.1;3.87;0.0;131;
29.98;183.8;14.4;10.9;131;
32.26;328.7;14.4;21.8;131;
32.26;412.4;14.4;32.7;131;
32.26;447.2;14.4;43.6;131;
32.26;458.2;14.4;54.5;131;
32.26;463.8;14.4;65.4;131;
32.26;463.8;14.4;76.3;131;
32.26;463.8;14.4;87.2;131;
32.26;463.8;14.4;98.10000000000001;131;
32.26;463.8;14.4;109.0;131;
32.26;463.8;14.4;119.9;131;
32.26;463.8;14.4;130.8;131;
32.26;463.8;14.4;141.70000000000002;131;
32.26;463.8;14.4;152.6;131;
32.26;463.8;14.4;163.5;131;
32.26;463.8;14.4;174.4;131;
32.12;457.1;14.4;185.3;131;
29.89;422.2;14.4;196.20000000000002;131;
22.99;328.2;14.4;207.1;131;
0.01;111.4;13.99;218.0;131;
9.75;10.3;1.91;0.0;134;
20.22;72.3;11.2;9.55;134;
26.24;157.3;11.2;19.1;134;
29.78;231.0;11.2;28.650000000000002;134;
31.62;287.8;11.2;38.2;134;
32.2;325.6;11.2;47.75;134;
32.2;346.3;11.2;57.300000000000004;134;
32.2;355.4;11.2;66.85000000000001;134;
32.2;358.7;11.2;76.4;134;
32.2;359.1;11.2;85.95;134;
32.2;359.1;11.2;95.5;134;
32.2;359.1;11.2;105.05000000000001;134;
32.2;359.1;11.2;114.60000000000001;134;
32.2;359.1;11.2;124.15;134;
32.2;359.1;11.2;133.70000000000002;134;
32.2;359.0;11.2;143.25;134;
32.2;356.3;11.2;152.8;134;
30.96;334.5;11.2;162.35000000000002;134;
27.02;281.8;11.2;171.9;134;
18.39;189.2;11.2;181.45000000000002;134;
0.01;59.9;11.2;191.0;134;
11.74;16.9;2.51;0.0;135;
21.55;84.9;11.8;9.55;135;
27.18;173.4;11.8;19.1;135;
30.24;249.0;11.8;28.650000000000002;135;
31.78;306.8;11.8;38.2;135;
32.2;344.9;11.8;47.75;135;
32.2;365.6;11.8;57.300000000000004;135;
32.2;374.7;11.8;66.85000000000001;135;
32.2;378.0;11.8;76.4;135;
32.2;378.4;11.8;85.95;135;
32.2;378.4;11.8;95.5;135;
32.2;378.4;11.8;105.05000000000001;135;
32.2;378.4;11.8;114.60000000000001;135;
32.2;378.4;11.8;124.15;135;
32.2;378.4;11.8;133.70000000000002;135;
32.2;378.4;11.8;143.25;135;
32.2;375.7;11.8;152.8;135;
30.96;353.1;11.8;162.35000000000002;135;
27.02;298.1;11.8;171.9;135;
18.39;200.2;11.8;181.45000000000002;135;
0.01;60.8;11.8;191.0;135;
0.0;0.0;0.0;0.0;136;
7.78;23.1;7.81;9.55;136;
17.56;79.7;7.73;19.1;136;
24.53;133.1;7.64;28.650000000000002;136;
29.03;176.5;7.56;38.2;136;
31.43;206.6;7.48;47.75;136;
32.2;223.6;7.39;57.300000000000004;136;
32.2;230.0;7.3;66.85000000000001;136;
32.2;230.5;7.22;76.4;136;
32.2;228.2;7.14;85.95;136;
32.2;225.5;7.05;95.5;136;
32.2;222.7;6.96;105.05000000000001;136;
32.2;220.0;6.88;114.60000000000001;136;
32.2;217.2;6.8;124.15;136;
32.2;214.5;6.71;133.70000000000002;136;
32.2;211.7;6.62;143.25;136;
32.2;205.9;6.54;152.8;136;
30.96;187.3;6.45;162.35000000000002;136;
26.99;151.2;6.37;171.9;136;
18.82;96.8;6.28;181.45000000000002;136;
7.29;31.1;6.2;191.0;136;
13.92;22.0;2.2;0.0;145;
20.84;76.8;10.25;8.6;145;
26.8;148.1;10.4;17.2;145;
28.88;207.3;10.4;25.799999999999997;145;
29.2;249.4;10.4;34.4;145;
29.2;276.0;10.4;43.0;145;
29.2;284.6;10.4;51.599999999999994;145;
29.2;295.4;10.4;60.199999999999996;145;
29.2;300.1;10.4;68.8;145;
29.2;301.2;10.4;77.39999999999999;145;
29.2;301.4;10.4;86.0;145;
29.2;301.4;10.4;94.6;145;
29.2;301.6;10.4;103.19999999999999;145;
29.2;301.2;10.4;111.8;145;
29.2;297.2;10.4;120.39999999999999;145;
28.36;283.4;10.4;129.0;145;
25.86;253.3;10.4;137.6;145;
21.2;204.8;10.4;146.2;145;
14.33;142.3;10.4;154.79999999999998;145;
6.08;79.1;10.4;163.4;145;
0.0;27.3;9.7;172.0;145;
13.92;22.0;2.2;0.0;146;
20.84;76.8;10.25;8.6;146;
26.8;148.1;10.4;17.2;146;
28.88;207.3;10.4;25.799999999999997;146;
29.2;249.4;10.4;34.4;146;
29.2;276.0;10.4;43.0;146;
29.2;284.6;10.4;51.599999999999994;146;
29.2;295.4;10.4;60.199999999999996;146;
29.2;300.1;10.4;68.8;146;
29.2;301.2;10.4;77.39999999999999;146;
29.2;301.4;10.4;86.0;146;
29.2;301.4;10.4;94.6;146;
29.2;301.6;10.4;103.19999999999999;146;
29.2;301.2;10.4;111.8;146;
29.2;297.2;10.4;120.39999999999999;146;
28.36;283.4;10.4;129.0;146;
25.86;253.3;10.4;137.6;146;
21.2;204.8;10.4;146.2;146;
14.33;142.3;10.4;154.79999999999998;146;
6.08;79.1;10.4;163.4;146;
0.0;27.3;9.7;172.0;146;
13.92;22.0;2.2;0.0;147;
20.84;76.8;10.25;8.6;147;
26.8;148.1;10.4;17.2;147;
28.88;207.3;10.4;25.799999999999997;147;
29.2;249.4;10.4;34.4;147;
29.2;276.0;10.4;43.0;147;
29.2;284.6;10.4;51.599999999999994;147;
29.2;295.4;10.4;60.199999999999996;147;
29.2;300.1;10.4;68.8;147;
29.2;301.2;10.4;77.39999999999999;147;
29.2;301.4;10.4;86.0;147;
29.2;301.4;10.4;94.6;147;
29.2;301.6;10.4;103.19999999999999;147;
29.2;301.2;10.4;111.8;147;
29.2;297.2;10.4;120.39999999999999;147;
28.36;283.4;10.4;129.0;147;
25.86;253.3;10.4;137.6;147;
21.2;204.8;10.4;146.2;147;
14.33;142.3;10.4;154.79999999999998;147;
6.08;79.1;10.4;163.4;147;
0.0;27.3;9.7;172.0;147;
13.92;22.0;2.2;0.0;148;
20.84;76.8;10.25;8.6;148;
26.8;148.1;10.4;17.2;148;
28.88;207.3;10.4;25.799999999999997;148;
29.2;249.4;10.4;34.4;148;
29.2;276.0;10.4;43.0;148;
29.2;284.6;10.4;51.599999999999994;148;
29.2;295.4;10.4;60.199999999999996;148;
29.2;300.1;10.4;68.8;148;
29.2;301.2;10.4;77.39999999999999;148;
29.2;301.4;10.4;86.0;148;
29.2;301.4;10.4;94.6;148;
29.2;301.6;10.4;103.19999999999999;148;
29.2;301.2;10.4;111.8;148;
29.2;297.2;10.4;120.39999999999999;148;
28.36;283.4;10.4;129.0;148;
25.86;253.3;10.4;137.6;148;
21.2;204.8;10.4;146.2;148;
14.33;142.3;10.4;154.79999999999998;148;
6.08;79.1;10.4;163.4;148;
0.0;27.3;9.7;172.0;148;
13.92;22.0;2.2;0.0;149;
20.84;76.8;10.25;8.6;149;
26.8;148.1;10.4;17.2;149;
28.88;207.3;10.4;25.799999999999997;149;
29.2;249.4;10.4;34.4;149;
29.2;276.0;10.4;43.0;149;
29.2;284.6;10.4;51.599999999999994;149;
29.2;295.4;10.4;60.199999999999996;149;
29.2;300.1;10.4;68.8;149;
29.2;301.2;10.4;77.39999999999999;149;
29.2;301.4;10.4;86.0;149;
29.2;301.4;10.4;94.6;149;
29.2;301.6;10.4;103.19999999999999;149;
29.2;301.2;10.4;111.8;149;
29.2;297.2;10.4;120.39999999999999;149;
28.36;283.4;10.4;129.0;149;
25.86;253.3;10.4;137.6;149;
21.2;204.8;10.4;146.2;149;
14.33;142.3;10.4;154.79999999999998;149;
6.08;79.1;10.4;163.4;149;
0.0;27.3;9.7;172.0;149;
13.92;22.0;2.2;0.0;150;
20.84;76.8;10.25;8.6;150;
26.8;148.1;10.4;17.2;150;
28.88;207.3;10.4;25.799999999999997;150;
29.2;249.4;10.4;34.4;150;
29.2;276.0;10.4;43.0;150;
29.2;284.6;10.4;51.599999999999994;150;
29.2;295.4;10.4;60.199999999999996;150;
29.2;300.1;10.4;68.8;150;
29.2;301.2;10.4;77.39999999999999;150;
29.2;301.4;10.4;86.0;150;
29.2;301.4;10.4;94.6;150;
29.2;301.6;10.4;103.19999999999999;150;
29.2;301.2;10.4;111.8;150;
29.2;297.2;10.4;120.39999999999999;150;
28.36;283.4;10.4;129.0;150;
25.86;253.3;10.4;137.6;150;
21.2;204.8;10.4;146.2;150;
14.33;142.3;10.4;154.79999999999998;150;
6.08;79.1;10.4;163.4;150;
0.0;27.3;9.7;172.0;150;
0.0;0.0;0.0;0.0;151;
10.38;18.0;7.06;8.6;151;
20.35;68.2;7.11;17.2;151;
24.98;114.0;7.02;25.799999999999997;151;
25.36;148.7;6.92;34.4;151;
29.2;171.6;6.82;43.0;151;
29.2;183.8;6.73;51.599999999999994;151;
29.2;188.2;6.64;60.199999999999996;151;
29.2;188.2;6.54;68.8;151;
29.2;185.9;6.44;77.39999999999999;151;
29.2;183.2;6.35;86.0;151;
29.2;180.4;6.26;94.6;151;
29.2;177.8;6.16;103.19999999999999;151;
29.2;173.9;6.06;111.8;151;
29.19;167.9;5.97;120.39999999999999;151;
28.22;155.1;5.88;129.0;151;
25.79;134.0;5.78;137.6;151;
21.1;105.2;5.68;146.2;151;
14.92;72.2;5.59;154.79999999999998;151;
9.38;40.3;5.5;163.4;151;
4.25;12.9;4.71;172.0;151;
26.91;25.4;1.39;0.0;152;
30.21;75.9;8.96;9.75;152;
32.1;137.6;9.4;19.5;152;
32.25;193.6;9.4;29.25;152;
32.25;239.3;9.4;39.0;152;
32.25;271.6;9.4;48.75;152;
32.25;291.0;9.4;58.5;152;
32.25;298.0;9.4;68.25;152;
32.25;300.2;9.4;78.0;152;
32.25;300.2;9.4;87.75;152;
32.25;300.2;9.4;97.5;152;
32.25;300.2;9.4;107.25;152;
32.25;300.8;9.4;117.0;152;
32.25;296.2;9.4;126.75;152;
32.25;284.5;9.4;136.5;152;
32.25;257.7;9.4;146.25;152;
30.27;215.8;9.4;156.0;152;
24.84;160.5;9.4;165.75;152;
16.33;98.9;9.4;175.5;152;
7.37;47.0;9.4;185.25;152;
0.0;22.3;9.2;195.0;152;
26.91;25.4;1.39;0.0;153;
30.21;75.9;8.96;9.75;153;
32.1;137.6;9.4;19.5;153;
32.25;193.6;9.4;29.25;153;
32.25;239.3;9.4;39.0;153;
32.25;271.6;9.4;48.75;153;
32.25;291.0;9.4;58.5;153;
32.25;298.0;9.4;68.25;153;
32.25;300.2;9.4;78.0;153;
32.25;300.2;9.4;87.75;153;
32.25;300.2;9.4;97.5;153;
32.25;300.2;9.4;107.25;153;
32.25;300.8;9.4;117.0;153;
32.25;296.2;9.4;126.75;153;
32.25;284.5;9.4;136.5;153;
32.25;257.7;9.4;146.25;153;
30.27;215.8;9.4;156.0;153;
24.84;160.5;9.4;165.75;153;
16.33;98.9;9.4;175.5;153;
7.37;47.0;9.4;185.25;153;
0.0;22.3;9.2;195.0;153;
27.91;43.4;2.04;0.0;154;
31.02;93.6;9.54;9.75;154;
32.25;153.8;9.9;19.5;154;
32.25;207.4;9.82;29.25;154;
32.25;250.6;9.75;39.0;154;
32.25;280.5;9.68;48.75;154;
32.25;297.5;9.6;58.5;154;
32.25;302.1;9.52;68.25;154;
32.25;301.7;9.45;78.0;154;
32.25;299.5;9.38;87.75;154;
32.25;297.1;9.3;97.5;154;
32.25;294.7;9.22;107.25;154;
32.25;292.8;9.15;117.0;154;
32.25;285.8;9.08;126.75;154;
32.25;271.7;9.0;136.5;154;
32.2;242.4;8.92;146.25;154;
29.66;199.3;8.85;156.0;154;
23.54;145.4;8.78;165.75;154;
15.0;87.9;8.7;175.5;154;
6.37;41.7;8.62;185.25;154;
0.0;22.2;8.55;195.0;154;
27.91;43.4;2.04;0.0;155;
31.02;93.6;9.54;9.75;155;
32.25;153.8;9.9;19.5;155;
32.25;207.4;9.82;29.25;155;
32.25;250.6;9.75;39.0;155;
32.25;280.5;9.68;48.75;155;
32.25;297.5;9.6;58.5;155;
32.25;302.1;9.52;68.25;155;
32.25;301.7;9.45;78.0;155;
32.25;299.5;9.38;87.75;155;
32.25;297.1;9.3;97.5;155;
32.25;294.7;9.22;107.25;155;
32.25;292.8;9.15;117.0;155;
32.25;285.8;9.08;126.75;155;
32.25;271.7;9.0;136.5;155;
32.2;242.4;8.92;146.25;155;
29.66;199.3;8.85;156.0;155;
23.54;145.4;8.78;165.75;155;
15.0;87.9;8.7;175.5;155;
6.37;41.7;8.62;185.25;155;
0.0;22.2;8.55;195.0;155;
27.91;43.4;2.04;0.0;156;
31.02;93.6;9.54;9.75;156;
32.25;153.8;9.9;19.5;156;
32.25;207.4;9.82;29.25;156;
32.25;250.6;9.75;39.0;156;
32.25;280.5;9.68;48.75;156;
32.25;297.5;9.6;58.5;156;
32.25;302.1;9.52;68.25;156;
32.25;301.7;9.45;78.0;156;
32.25;299.5;9.38;87.75;156;
32.25;297.1;9.3;97.5;156;
32.25;294.7;9.22;107.25;156;
32.25;292.8;9.15;117.0;156;
32.25;285.8;9.08;126.75;156;
32.25;271.7;9.0;136.5;156;
32.2;242.4;8.92;146.25;156;
29.66;199.3;8.85;156.0;156;
23.54;145.4;8.78;165.75;156;
15.0;87.9;8.7;175.5;156;
6.37;41.7;8.62;185.25;156;
0.0;22.2;8.55;195.0;156;
27.91;43.4;2.04;0.0;157;
31.02;93.6;9.54;9.75;157;
32.25;153.8;9.9;19.5;157;
32.25;207.4;9.82;29.25;157;
32.25;250.6;9.75;39.0;157;
32.25;280.5;9.68;48.75;157;
32.25;297.5;9.6;58.5;157;
32.25;302.1;9.52;68.25;157;
32.25;301.7;9.45;78.0;157;
32.25;299.5;9.38;87.75;157;
32.25;297.1;9.3;97.5;157;
32.25;294.7;9.22;107.25;157;
32.25;292.8;9.15;117.0;157;
32.25;285.8;9.08;126.75;157;
32.25;271.7;9.0;136.5;157;
32.2;242.4;8.92;146.25;157;
29.66;199.3;8.85;156.0;157;
23.54;145.4;8.78;165.75;157;
15.0;87.9;8.7;175.5;157;
6.37;41.7;8.62;185.25;157;
0.0;22.2;8.55;195.0;157;
27.66;37.8;1.84;0.0;158;
30.69;87.4;9.34;9.75;158;
32.12;147.4;9.7;19.5;158;
32.25;201.0;9.62;29.25;158;
32.25;244.2;9.55;39.0;158;
32.25;274.1;9.48;48.75;158;
32.25;291.0;9.4;58.5;158;
32.25;295.7;9.32;68.25;158;
32.25;295.3;9.25;78.0;158;
32.25;293.1;9.18;87.75;158;
32.25;290.7;9.1;97.5;158;
32.25;288.3;9.02;107.25;158;
32.25;286.3;8.95;117.0;158;
32.25;279.3;8.88;126.75;158;
32.25;265.2;8.8;136.5;158;
32.09;236.0;8.72;146.25;158;
29.22;193.4;8.65;156.0;158;
23.32;140.7;8.58;165.75;158;
14.61;84.8;8.5;175.5;158;
6.21;40.4;8.42;185.25;158;
0.0;22.1;8.35;195.0;158;
26.91;25.4;1.39;0.0;159;
30.21;75.9;8.96;9.75;159;
32.1;137.6;9.4;19.5;159;
32.25;193.6;9.4;29.25;159;
32.25;239.3;9.4;39.0;159;
32.25;271.6;9.4;48.75;159;
32.25;291.0;9.4;58.5;159;
32.25;298.0;9.4;68.25;159;
32.25;300.2;9.4;78.0;159;
32.25;300.2;9.4;87.75;159;
32.25;300.2;9.4;97.5;159;
32.25;300.2;9.4;107.25;159;
32.25;300.8;9.4;117.0;159;
32.25;296.2;9.4;126.75;159;
32.25;284.5;9.4;136.5;159;
32.25;257.7;9.4;146.25;159;
30.27;215.8;9.4;156.0;159;
24.84;160.5;9.4;165.75;159;
16.33;98.9;9.4;175.5;159;
7.37;47.0;9.4;185.25;159;
0.0;22.3;9.2;195.0;159;
0.0;0.0;0.0;0.0;160;
25.78;21.6;7.0;9.75;160;
29.88;74.7;7.39;19.5;160;
31.92;127.2;7.34;29.25;160;
32.25;170.9;7.28;39.0;160;
32.25;201.4;7.22;48.75;160;
32.25;219.0;7.17;58.5;160;
32.25;224.3;7.12;68.25;160;
32.25;224.6;7.06;78.0;160;
32.25;223.0;7.0;87.75;160;
32.25;221.2;6.95;97.5;160;
32.25;219.5;6.9;107.25;160;
32.25;218.2;6.84;117.0;160;
32.25;211.8;6.78;126.75;160;
32.25;198.0;6.73;136.5;160;
30.69;171.2;6.68;146.25;160;
26.26;136.2;6.62;156.0;160;
19.82;97.1;6.56;165.75;160;
12.19;57.7;6.51;175.5;160;
5.54;28.8;6.45;185.25;160;
3.28;18.6;6.3;195.0;160;
21.63;53.5;3.56;0.0;161;
29.89;201.9;14.4;10.9;161;
32.23;342.5;14.4;21.8;161;
32.26;417.3;14.4;32.7;161;
32.26;434.9;14.4;43.6;161;
32.26;460.8;14.4;54.5;161;
32.26;463.1;14.4;65.4;161;
32.26;463.3;14.4;76.3;161;
32.26;463.3;14.4;87.2;161;
32.26;463.3;14.4;98.10000000000001;161;
32.26;463.3;14.4;109.0;161;
32.26;463.3;14.4;119.9;161;
32.26;463.3;14.4;130.8;161;
32.26;463.3;14.4;141.70000000000002;161;
32.26;463.3;14.4;152.6;161;
32.26;463.3;14.4;163.5;161;
32.26;463.2;14.4;174.4;161;
32.08;457.6;14.4;185.3;161;
29.58;387.1;14.4;196.20000000000002;161;
22.13;312.0;14.4;207.1;161;
0.0;109.1;14.34;218.0;161;
21.63;53.5;3.56;0.0;162;
29.89;201.9;14.4;10.9;162;
32.23;342.5;14.4;21.8;162;
32.26;417.3;14.4;32.7;162;
32.26;434.9;14.4;43.6;162;
32.26;460.8;14.4;54.5;162;
32.26;463.1;14.4;65.4;162;
32.26;463.3;14.4;76.3;162;
32.26;463.3;14.4;87.2;162;
32.26;463.3;14.4;98.10000000000001;162;
32.26;463.3;14.4;109.0;162;
32.26;463.3;14.4;119.9;162;
32.26;463.3;14.4;130.8;162;
32.26;463.3;14.4;141.70000000000002;162;
32.26;463.3;14.4;152.6;162;
32.26;463.3;14.4;163.5;162;
32.26;463.2;14.4;174.4;162;
32.08;457.6;14.4;185.3;162;
29.58;387.1;14.4;196.20000000000002;162;
22.13;312.0;14.4;207.1;162;
0.0;109.1;14.34;218.0;162;
12.56;7.73;0.96;0.0;163;
20.11;42.0;9.0;8.4;163;
25.46;108.91;9.0;16.8;163;
29.12;174.96;9.0;25.200000000000003;163;
30.71;225.62;9.0;33.6;163;
31.02;257.64;9.0;42.0;163;
31.02;271.66;9.0;50.400000000000006;163;
31.02;276.29;9.0;58.800000000000004;163;
31.02;277.28;9.0;67.2;163;
31.02;277.28;9.0;75.60000000000001;163;
31.02;227.28;9.0;84.0;163;
31.02;227.28;9.0;92.4;163;
31.02;277.28;9.0;100.80000000000001;163;
31.02;277.28;9.0;109.2;163;
31.02;277.27;9.0;117.60000000000001;163;
31.02;276.03;9.0;126.0;163;
31.02;270.44;9.0;134.4;163;
30.49;252.49;9.0;142.8;163;
25.91;206.34;9.0;151.20000000000002;163;
16.0;130.5;9.0;159.6;163;
0.1;38.98;8.78;168.0;163;
0.3;0.0;0.28;0.0;164;
1.29;0.41;0.44;4.9399999999999995;164;
3.61;7.4;4.81;9.879999999999999;164;
6.4;16.45;5.029;14.819999999999999;164;
8.94;25.59;5.029;19.759999999999998;164;
11.68;35.88;5.029;24.699999999999996;164;
14.6;46.7;5.029;29.639999999999997;164;
17.45;56.16;5.029;34.58;164;
19.43;62.56;5.029;39.519999999999996;164;
20.19;65.06;5.029;44.459999999999994;164;
20.29;65.06;5.029;49.39999999999999;164;
20.19;65.06;5.029;54.339999999999996;164;
19.43;62.56;5.029;59.279999999999994;164;
17.45;56.16;5.029;64.22;164;
14.6;46.7;5.029;69.16;164;
11.68;35.88;5.029;74.1;164;
8.94;25.59;5.029;79.03999999999999;164;
6.4;16.45;5.029;83.97999999999999;164;
3.61;7.4;4.81;88.91999999999999;164;
1.29;0.41;0.44;93.85999999999999;164;
0.3;0.0;0.28;98.8;164;
21.08;5.6;1.51;0.0;167;
31.67;63.4;8.0;13.309000000000001;167;
32.2;129.8;8.0;26.618000000000002;167;
32.2;191.0;8.0;39.92700000000001;167;
32.2;229.5;8.0;53.236000000000004;167;
32.2;247.1;8.0;66.545;167;
32.2;251.6;8.0;79.85400000000001;167;
32.2;252.1;8.0;93.16300000000001;167;
32.2;252.0;8.0;106.47200000000001;167;
32.2;250.4;8.0;119.781;167;
32.2;246.2;8.0;133.09;167;
32.2;238.7;8.0;146.399;167;
32.2;228.5;8.0;159.70800000000003;167;
32.2;213.3;8.0;173.01700000000002;167;
32.17;192.5;8.0;186.32600000000002;167;
31.28;164.8;8.0;199.63500000000002;167;
28.13;129.8;8.0;212.94400000000002;167;
22.49;90.8;8.0;226.25300000000001;167;
15.08;54.7;8.0;239.562;167;
7.48;28.3;8.0;252.871;167;
4.07;19.3;7.32;266.18;167;
21.08;5.6;1.51;0.0;168;
31.67;63.4;8.0;13.309000000000001;168;
32.2;129.8;8.0;26.618000000000002;168;
32.2;191.0;8.0;39.92700000000001;168;
32.2;229.5;8.0;53.236000000000004;168;
32.2;247.1;8.0;66.545;168;
32.2;251.6;8.0;79.85400000000001;168;
32.2;252.1;8.0;93.16300000000001;168;
32.2;252.0;8.0;106.47200000000001;168;
32.2;250.4;8.0;119.781;168;
32.2;246.2;8.0;133.09;168;
32.2;238.7;8.0;146.399;168;
32.2;228.5;8.0;159.70800000000003;168;
32.2;213.3;8.0;173.01700000000002;168;
32.17;192.5;8.0;186.32600000000002;168;
31.28;164.8;8.0;199.63500000000002;168;
28.13;129.8;8.0;212.94400000000002;168;
22.49;90.8;8.0;226.25300000000001;168;
15.08;54.7;8.0;239.562;168;
7.48;28.3;8.0;252.871;168;
4.07;19.3;7.32;266.18;168;
24.87;64.4;3.56;0.0;169;
35.33;207.7;14.78;10.9;169;
40.68;372.6;14.78;21.8;169;
42.0;490.3;14.78;32.7;169;
42.0;582.5;14.78;43.6;169;
42.0;595.2;14.78;54.5;169;
42.0;609.8;14.78;65.4;169;
42.0;617.0;14.78;76.3;169;
42.0;619.5;14.78;87.2;169;
42.0;619.5;14.78;98.10000000000001;169;
42.0;619.5;14.78;109.0;169;
42.0;619.5;14.78;119.9;169;
42.0;619.5;14.78;130.8;169;
42.0;619.5;14.78;141.70000000000002;169;
42.0;619.5;14.78;152.6;169;
42.0;619.5;14.78;163.5;169;
42.0;619.0;14.78;174.4;169;
41.58;607.6;14.78;185.3;169;
37.9;544.5;14.78;196.20000000000002;169;
28.1;409.2;14.78;207.1;169;
0.1;156.5;14.65;218.0;169;
24.87;64.4;3.56;0.0;170;
35.33;207.7;14.78;10.9;170;
40.68;372.6;14.78;21.8;170;
42.0;490.3;14.78;32.7;170;
42.0;582.5;14.78;43.6;170;
42.0;595.2;14.78;54.5;170;
42.0;609.8;14.78;65.4;170;
42.0;617.0;14.78;76.3;170;
42.0;619.5;14.78;87.2;170;
42.0;619.5;14.78;98.10000000000001;170;
42.0;619.5;14.78;109.0;170;
42.0;619.5;14.78;119.9;170;
42.0;619.5;14.78;130.8;170;
42.0;619.5;14.78;141.70000000000002;170;
42.0;619.5;14.78;152.6;170;
42.0;619.5;14.78;163.5;170;
42.0;619.0;14.78;174.4;170;
41.58;607.6;14.78;185.3;170;
37.9;544.5;14.78;196.20000000000002;170;
28.1;409.2;14.78;207.1;170;
0.1;156.5;14.65;218.0;170;
22.18;11.04;0.74;0.0;171;
27.6;41.7;9.02;8.5;171;
30.06;90.23;9.6;17.0;171;
31.44;137.44;9.6;25.5;171;
32.13;182.46;9.6;34.0;171;
32.2;220.83;9.6;42.5;171;
32.2;251.07;9.6;51.0;171;
32.2;272.67;9.6;59.5;171;
32.2;285.25;9.6;68.0;171;
32.2;289.69;9.6;76.5;171;
32.2;287.42;9.6;85.0;171;
32.2;279.7;9.6;93.5;171;
32.2;264.68;9.6;102.0;171;
31.55;241.73;9.6;110.5;171;
29.55;210.92;9.6;119.0;171;
26.16;174.4;9.6;127.5;171;
21.52;134.87;9.6;136.0;171;
15.89;95.23;9.6;144.5;171;
9.8;60.5;9.6;153.0;171;
4.24;37.06;9.6;161.5;171;
0.01;22.78;9.15;170.0;171;
22.18;11.04;0.74;0.0;172;
27.6;41.7;9.02;8.5;172;
30.06;90.23;9.6;17.0;172;
31.44;137.44;9.6;25.5;172;
32.13;182.46;9.6;34.0;172;
32.2;220.83;9.6;42.5;172;
32.2;251.07;9.6;51.0;172;
32.2;272.67;9.6;59.5;172;
32.2;285.25;9.6;68.0;172;
32.2;289.69;9.6;76.5;172;
32.2;287.42;9.6;85.0;172;
32.2;279.7;9.6;93.5;172;
32.2;264.68;9.6;102.0;172;
31.55;241.73;9.6;110.5;172;
29.55;210.92;9.6;119.0;172;
26.16;174.4;9.6;127.5;172;
21.52;134.87;9.6;136.0;172;
15.89;95.23;9.6;144.5;172;
9.8;60.5;9.6;153.0;172;
4.24;37.06;9.6;161.5;172;
0.01;22.78;9.15;170.0;172;
22.18;11.04;0.74;0.0;173;
27.6;41.7;9.02;8.5;173;
30.06;90.23;9.6;17.0;173;
31.44;137.44;9.6;25.5;173;
32.13;182.46;9.6;34.0;173;
32.2;220.83;9.6;42.5;173;
32.2;251.07;9.6;51.0;173;
32.2;272.67;9.6;59.5;173;
32.2;285.25;9.6;68.0;173;
32.2;289.69;9.6;76.5;173;
32.2;287.42;9.6;85.0;173;
32.2;279.7;9.6;93.5;173;
32.2;264.68;9.6;102.0;173;
31.55;241.73;9.6;110.5;173;
29.55;210.92;9.6;119.0;173;
26.16;174.4;9.6;127.5;173;
21.52;134.87;9.6;136.0;173;
15.89;95.23;9.6;144.5;173;
9.8;60.5;9.6;153.0;173;
4.24;37.06;9.6;161.5;173;
0.01;22.78;9.15;170.0;173;
0.0;0.0;0.0;0.0;174;
4.19;9.44;7.3;8.5;174;
19.64;44.44;7.86;17.0;174;
26.79;85.09;7.84;25.5;174;
30.27;126.49;7.82;34.0;174;
31.85;163.02;7.8;42.5;174;
32.2;192.46;7.78;51.0;174;
32.2;213.42;7.76;59.5;174;
32.2;225.36;7.74;68.0;174;
32.2;229.16;7.72;76.5;174;
32.2;226.24;7.7;85.0;174;
